
---------- Begin Simulation Statistics ----------
simSeconds                                   1.650707                       # Number of seconds simulated (Second)
simTicks                                 1650706691301                       # Number of ticks simulated (Tick)
finalTick                                1650706691301                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    855.45                       # Real time elapsed on the host (Second)
hostTickRate                               1929624879                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8678704                       # Number of bytes of host memory used (Byte)
simInsts                                    125239581                       # Number of instructions simulated (Count)
simOps                                      218634059                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   146401                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     255576                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        123806098                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.988554                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.011578                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       332374673                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1050884                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      297872738                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 348789                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            114791455                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         172582419                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              284318                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           123446637                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.412968                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.635893                       # Number of insts issued each cycle (Count)
system.mem_ctrl.readPktSize::6                4554478                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                645098                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                  2363273                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  1202501                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   523972                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    87460                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    18977                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                     9598                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     3474                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     1715                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                      675                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                      229                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                      77                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                      27                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       4                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                   23074                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                   25198                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   28241                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   28683                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   28720                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   28678                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   28658                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   28672                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   28615                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   28617                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   28620                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   28591                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   28586                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   28573                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   28571                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   28574                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   28564                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   28565                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                     282                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                      65                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       8                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        28558                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean      147.502731                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean     107.917624                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     120.120558                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-127          17331     60.69%     60.69% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-255         5635     19.73%     80.42% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-383         4474     15.67%     96.09% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-511          840      2.94%     99.03% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-639          138      0.48%     99.51% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-767           70      0.25%     99.75% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-895           52      0.18%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-1023           16      0.06%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2176-2303            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2304-2431            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          28558                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        28558                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.724105                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.707839                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.744233                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16              3714     13.01%     13.01% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              1703      5.96%     18.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             21948     76.85%     95.82% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19              1155      4.04%     99.87% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                25      0.09%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                 7      0.02%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                 4      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                 2      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          28558                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                 21919744                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                291486592                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              41286272                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               667058207.44823849                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               94482378.77281299                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   436973408725                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       84040.20                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst      9167552                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data     85410432                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1d.prefetcher    148299840                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1i.prefetcher     26689024                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks     32394560                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 20979664.148011699319                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 195459177.989564836025                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1d.prefetcher 339379676.974166214466                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1i.prefetcher 61077020.338496446609                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 74133966.081961005926                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst       143243                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data      1571001                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1d.prefetcher      2423218                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1i.prefetcher       417016                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks       645098                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst   5840670214                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data  50478551826                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1d.prefetcher  70355370060                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1i.prefetcher  13100604807                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 10554726984815                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     40774.56                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     32131.46                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1d.prefetcher     29033.86                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1i.prefetcher     31415.11                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  16361431.88                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst      9167488                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    100544064                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher    155085952                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1i.prefetcher     26689024                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       291486528                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst      9167488                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total      9167488                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks     41286272                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     41286272                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst        143242                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data       1571001                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher      2423218                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1i.prefetcher       417016                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total          4554477                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks       645098                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          645098                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst        20979518                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       230092035                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher    354909488                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1i.prefetcher     61077020                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          667058061                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst     20979518                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total       20979518                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     94482379                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          94482379                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     94482379                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst       20979518                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      230092035                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher    354909488                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1i.prefetcher     61077020                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         761540440                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts               4211982                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts               506165                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        268426                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         99582                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         95256                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        267762                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        230246                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        297868                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        141750                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        587778                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        622392                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        395666                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       289413                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       353545                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       138039                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       122042                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       137766                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       164451                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         20575                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         14160                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         13609                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         13280                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         13939                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         37660                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         20027                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         29779                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        171758                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         57577                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        28130                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        19275                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        18707                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        16665                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        15863                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        15161                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              60800534407                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            21059910000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        139775196907                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 14435.14                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            33185.14                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              2983113                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              341637                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             70.82                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            67.50                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      1393395                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   216.707928                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   167.560144                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   186.591931                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       326598     23.44%     23.44% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255       690398     49.55%     72.99% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       193561     13.89%     86.88% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511        88290      6.34%     93.21% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639        29268      2.10%     95.32% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        14758      1.06%     96.37% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        10215      0.73%     97.11% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023         8319      0.60%     97.70% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151        31988      2.30%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      1393395                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead          269566848                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten        32394560                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               616.895539                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                74.133966                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     5.40                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 4.82                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.58                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                70.47                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 436973248729                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy       4443493320                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       2361768915                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy     14199082380                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy      851011380                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 34494211440.000008                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 184966602840                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy  12036377760                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
