
---------- Begin Simulation Statistics ----------
simSeconds                                   3.295248                       # Number of seconds simulated (Second)
simTicks                                 3295247950075                       # Number of ticks simulated (Tick)
finalTick                                3295247950075                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1808.24                       # Real time elapsed on the host (Second)
hostTickRate                               1822346555                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8703184                       # Number of bytes of host memory used (Byte)
simInsts                                    337201367                       # Number of instructions simulated (Count)
simOps                                      644442654                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   186480                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     356391                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        247149776                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.732944                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.364360                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       812829866                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   141585                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      770757968                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 925472                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            168528786                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         213069296                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               13403                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           246675820                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.124579                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.741724                       # Number of insts issued each cycle (Count)
system.mem_ctrl.rdPerTurnAround::stdev     235.981863                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-511          89418     96.65%     96.65% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-1023         2363      2.55%     99.20% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1535          563      0.61%     99.81% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-2047          109      0.12%     99.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2559           18      0.02%     99.95% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-3071            9      0.01%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3583            3      0.00%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3584-4095            2      0.00%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4607            4      0.00%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4608-5119            2      0.00%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5120-5631            3      0.00%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5632-6143            5      0.01%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6144-6655            1      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6656-7167            2      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7168-7679            2      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-8703            1      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8704-9215            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9216-9727            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9728-10239            3      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10240-10751            3      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10752-11263            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::11264-11775            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::11776-12287            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::12288-12799            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          92519                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        92519                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.917520                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.905989                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.631398                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16              6210      6.71%      6.71% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              3426      3.70%     10.42% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             75041     81.11%     91.52% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19              7580      8.19%     99.72% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20               181      0.20%     99.91% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21                53      0.06%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                26      0.03%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          92519                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                 78844160                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                730348544                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             152655040                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               321948634.05647361                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               67292639.95059918                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   2268525205452                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      164422.45                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst      9570112                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data    564341952                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1d.prefetcher     77592320                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    106093504                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 4218649.453715439886                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 248770428.968177706003                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1d.prefetcher 34203862.857667036355                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 46767613.868297137320                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst       149533                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data      9957675                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1d.prefetcher      1304488                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      2385235                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst   5095637152                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 310665282424                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1d.prefetcher  32530894032                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 57015027943546                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     34077.01                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     31198.58                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1d.prefetcher     24937.67                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  23903316.84                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst      9570048                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data    637291200                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher     83487232                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       730348480                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst      9570048                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total      9570048                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    152655040                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    152655040                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst        149532                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data       9957675                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher      1304488                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         11411695                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      2385235                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         2385235                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst         4218621                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       280927556                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher     36802429                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          321948606                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst      4218621                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total        4218621                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     67292640                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          67292640                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     67292640                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst        4218621                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      280927556                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher     36802429                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         389241246                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              10179756                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              1657711                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        782794                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        617661                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        472204                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        764902                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        427434                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        444668                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        394912                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        475093                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        521812                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        880989                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       940103                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       860890                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       783374                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       714585                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       498182                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       600153                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         36200                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         57040                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         19317                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         14376                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4          6627                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         56667                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6          4687                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7          4557                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          4977                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        188334                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       354678                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       339573                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       269023                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       201194                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        56673                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        43788                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             157421388608                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat            50898780000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        348291813608                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 15464.16                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            34214.16                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              5595500                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             1419425                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             54.97                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            85.63                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples      4822546                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   157.095111                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   104.333956                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   208.305050                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127      2936922     60.90%     60.90% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      1157474     24.00%     84.90% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       258855      5.37%     90.27% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       132840      2.75%     93.02% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639        71741      1.49%     94.51% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        46883      0.97%     95.48% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        37836      0.78%     96.27% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        28238      0.59%     96.85% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151       151757      3.15%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total      4822546                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead          651504384                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten       106093504                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               287.192941                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                46.767614                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     2.61                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 2.24                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.37                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                59.26                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 2268525058789                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy      17054675400                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       9064786335                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy     31270822380                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy     1041238620                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 179075364000.000031                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy 856912242270                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy 149503313280                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.totalEnergy   1243922442285                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.averagePower    548.339741                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::IDLE 380800003162                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::REF  75751000000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT 1811974055627                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.actEnergy      17378274480                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preEnergy       9236775735                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.readEnergy     41412628320                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.writeEnergy     7612012800                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.refreshEnergy 179075364000.000031                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actBackEnergy 902760687600                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.preBackEnergy 110894096160                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.totalEnergy   1268369839095                       # Total energy per rank (pJ) (Joule)
system.mem_ctrl.dram.rank1.averagePower    559.116521                       # Core power per rank (mW) (Watt)
system.mem_ctrl.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::IDLE 280047289789                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::REF  75751000000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT 1912726769000                       # Time in different power states (Tick)
system.mem_ctrl.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 2268525058789                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp            10170621                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty       2385235                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict           9026459                       # Transaction distribution (Count)
system.membus.transDist::UpgradeReq                 2                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq            1241074                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp           1241074                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq       10170622                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.l1d.mem_side_port::system.mem_ctrl.port     33786491                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1d.mem_side_port::total     33786491                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1i.mem_side_port::system.mem_ctrl.port       448596                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.l1i.mem_side_port::total       448596                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                34235087                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.l1d.mem_side_port::system.mem_ctrl.port    873433472                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1d.mem_side_port::total    873433472                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::system.mem_ctrl.port      9570048                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.l1i.mem_side_port::total      9570048                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                883003520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples           11411698                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000178                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.013340                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                 11409667     99.98%     99.98% # Request fanout histogram (Count)
system.membus.snoopFanout::1                     2031      0.02%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total             11411698                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 2268525058789                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy        435538475390                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.2                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy       759064818470                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.3                       # Layer utilization (Ratio)
system.membus.respLayer3.occupancy        10282756927                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer3.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests       22823392                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests     11411695                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests         2031                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------

---------- Begin Simulation Statistics ----------
simSeconds                                   2.214667                       # Number of seconds simulated (Second)
simTicks                                 2214666511953                       # Number of ticks simulated (Tick)
finalTick                                7778439520817                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    798.38                       # Real time elapsed on the host (Second)
hostTickRate                               2773946467                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8773840                       # Number of bytes of host memory used (Byte)
simInsts                                    749340239                       # Number of instructions simulated (Count)
simOps                                     1419214971                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   938573                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    1777612                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        166104141                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.934713                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.069847                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       341630543                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    38897                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      338008415                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 388200                       # Number of squashed instructions issued (Count)
