
---------- Begin Simulation Statistics ----------
simSeconds                                   7.907275                       # Number of seconds simulated (Second)
simTicks                                 7907275499837                       # Number of ticks simulated (Tick)
finalTick                                7907275499837                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4109.66                       # Real time elapsed on the host (Second)
hostTickRate                               1924072276                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8689308                       # Number of bytes of host memory used (Byte)
simInsts                                    721147210                       # Number of instructions simulated (Count)
simOps                                     1208781187                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   175476                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     294132                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        593060490                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.822385                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.215976                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1787018445                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  8507538                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1633078347                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                3241465                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            586744775                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         770297489                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved             2157318                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           592628828                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.755651                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.778267                       # Number of insts issued each cycle (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.002407865636                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        418854                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        418854                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             58856544                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState             7068984                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                     26959840                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                     8639749                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                   26959840                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                   8639749                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                 2523920                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                1165482                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.24                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       24.69                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6               26959840                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6               8639749                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 18137854                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  4658789                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                  1260684                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                   302748                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    47982                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                    21161                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     5235                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     1396                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                       71                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                  358880                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                  391019                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                  419621                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                  424287                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                  422570                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                  420674                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                  420137                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                  421236                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                  419556                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                  419477                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                  419807                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                  419171                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                  419144                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                  419107                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                  419041                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                  419012                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                  418959                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                  418950                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                    2763                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                     708                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                     144                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       4                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       418854                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       58.340033                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      50.126979                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev      45.188246                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-63          300277     71.69%     71.69% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::64-127        103634     24.74%     96.43% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::128-191         8068      1.93%     98.36% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::192-255         3033      0.72%     99.08% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::256-319         1364      0.33%     99.41% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::320-383         1124      0.27%     99.68% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::384-447          798      0.19%     99.87% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::448-511          217      0.05%     99.92% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-575           65      0.02%     99.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::576-639           32      0.01%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::640-703           39      0.01%     99.95% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::704-767           41      0.01%     99.96% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::768-831           30      0.01%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::832-895           17      0.00%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::896-959           17      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::960-1023           19      0.00%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-1087           25      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1088-1151           24      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1152-1215           20      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1216-1279           10      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         418854                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       418854                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.844569                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.830993                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.682534                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16             37600      8.98%      8.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17             20958      5.00%     13.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18            330282     78.85%     92.83% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19             29250      6.98%     99.82% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20               564      0.13%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21               140      0.03%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22                46      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                11      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         418854                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                161530880                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1725429760                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             552943936                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               249467370.98797742                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               79946152.09237173                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   6916454844306                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      194284.68                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst     65253632                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data   1281881984                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1d.prefetcher    216763264                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    478353216                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 9434549.235117489472                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 185338015.999754488468                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1d.prefetcher 31340227.722079448402                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 69161621.044002443552                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst      1019626                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     22507510                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1d.prefetcher      3432704                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      8639749                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst  34450049992                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 814900438675                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1d.prefetcher  99855918087                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 164783450027500                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     33786.95                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     36205.71                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1d.prefetcher     29089.58                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  19072712.65                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst     65256064                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data   1440480640                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher    219693056                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1725429760                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst     65256064                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total     65256064                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    552943936                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    552943936                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst       1019626                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      22507510                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher      3432704                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         26959840                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      8639749                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         8639749                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst         9434901                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       208268645                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher     31763825                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          249467371                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst      9434901                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total        9434901                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     79946152                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          79946152                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     79946152                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst        9434901                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      208268645                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher     31763825                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         329413523                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              24435920                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              7474269                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0       1443055                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       1608512                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       1485437                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       1641432                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       1632663                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5       1443963                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       1367917                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       2154551                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       2332296                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       1380900                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      1294409                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1309875                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      1420817                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      1311489                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      1301855                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      1306749                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        410913                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        395028                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        390373                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        381223                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        374704                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        474559                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        414780                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        417753                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8       1528529                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        367685                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       394764                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       389298                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       375401                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       359464                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       416308                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       383487                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             491032906754                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat           122179600000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        949206406754                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 20094.72                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            38844.72                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              8071364                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits             4008727                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             33.03                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            53.63                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples     19830098                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   102.987471                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean    82.937962                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   115.522315                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127     14900015     75.14%     75.14% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255      3710926     18.71%     93.85% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383       571599      2.88%     96.73% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511       266204      1.34%     98.08% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639       120447      0.61%     98.68% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        62998      0.32%     99.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        43840      0.22%     99.22% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        30955      0.16%     99.38% # Bytes accessed per row activation (Byte)
